,date,user,location,text,label
138,2021-03-17 03:58:42,urbanpearlgirl,Dallas TX USA,Red Face Mask Fitted Over the Head Adjustable Blue Face Covering Colorful Aboriginal Art Print Scarlet Crimson Ruby… https://t.co/k1NRpGNWWp,2
139,2021-03-22 17:00:27,RichealKristen,"Pennsylvania, USA",#Covid_19 concerns? We will certainly be feeling the sting of this for awhile. Head over to https://t.co/RmhhAlfHwQ… https://t.co/HE0tkdpGkj,1
140,2021-03-17 17:17:40,RosenbergTaylor,,"I may be in the minority here, especially as a competitive hockey player, but I don’t understand why face masks are… https://t.co/jcqDEk9TGX",1
141,2021-03-18 10:19:25,masque242,Europe,"#tan Face mask, #cotton #face #mask, #Reusable - #washable #facemask, #Floral #beige mask, #handmade dust face… https://t.co/vMORCpdNgI",4
142,2021-03-17 07:28:02,Moomettes,"New England, USA",Preppy Blue Paisley Face Mask Washable Reusable Comfortable Cotton Cloth Cover Handmade in USA https://t.co/XVk7IWa0LI  #facemask,4
143,2021-03-18 11:00:37,urbanpearlgirl,Dallas TX USA,Dark Green Face Mask Cotton Washable Reusable Adjustable Over The Head Team Colors Green Bay Packers Mask Celtics J… https://t.co/fglAB5MB9U,4
144,2021-03-17 03:22:45,lilypan70282301,Jieyang Guangdong,New Products Blue Facemask Non Woven High Quality 3 Ply Disposable Face Mask Type IIR Medical Mask… https://t.co/O4vzRPn8O9,4
145,2021-03-17 10:25:02,Moomettes,"New England, USA",#Stylish Cotton Face Mask Preppy Coastal Tropical Prints Washable Reusable Double Layer Handmade in USA https://t.co/3TiGCRV0zF #facemask,4
146,2021-03-23 19:39:31,kevinlbrx_ilr,The corners of flat & broke PA,"Three African Shields: available at teepublic .com

https://t.co/bgTIf7t7VX 

#teepubliartist #digitalart #design… https://t.co/2p3ZDG3mG5",0
147,2021-03-17 18:49:26,masque242,Europe,"#Orange #Face #mask, #cotton face mask, #Reusable - #washable #facemask, #Floral orange mask #handmade dust face ma… https://t.co/nKy5IbVV2x",4
148,2021-03-21 08:06:32,AcrylicFrames,"Indiana, USA","Face Mask Dispensers

SHOP NOW: https://t.co/C70K1RMsY2

Our acrylic face mask dispensers are available in two styl… https://t.co/h8fRxwsvRl",4
149,2021-03-20 22:27:07,MGDezigns,Online,Chic Zebra Stripes Pink Roses Trendy Pattern Premium Face Mask  https://t.co/VMP3bd8A6W #covid #facemasks #covid19… https://t.co/1RLxGxY0PN,2
150,2021-03-18 21:33:32,asKeygeek,Germany,FFP2 Mask Black (Reusable 100 Pieces KN95 Black Mask 5 Layers CE) https://t.co/OtVKCPxs72 #FFP2Masken  #facemask #COVID19,4
151,2021-03-18 15:30:38,ag_geeks,"Philadelphia, PA","Pink Diamond Shield 100%Cotton 2 layer Face Mask with Filter Pocket https://t.co/HyXwxHZs8f
#stevenuniverse… https://t.co/DnZe8bMaHF",4
152,2021-03-17 09:01:01,pasob_portal,Radeberg,"#Masks desgned by pASob @TeePublic

https://t.co/Bn5vCPk1hy

#facemask #masks #facecover #clothmasks #custommasks… https://t.co/cMBYqxQeq8",2
153,2021-03-21 17:50:04,FaceCoverUS,"North Bergen, NJ, USA","Rose Pink 💗 Shop our selection of solids at https://t.co/T3R8xCp6Ry
#facecover #facemasks #facecoverings #giftidea… https://t.co/3dLXrzhufU",2
154,2021-03-22 20:59:49,urbanpearlgirl,Dallas TX USA,Aboriginal Art Print Face Mask Black Blue Mask Washable Cotton Face Covering Spiritual Women… https://t.co/p35vxgoXyk,4
155,2021-03-20 02:57:47,qc_cin,,#FireFauci #facemasks are covered in bacteria https://t.co/2N1coRDTry,1
156,2021-03-20 12:30:00,boomlive_in,"Mumbai, India",A post spreading on social media claims that wearing #FaceMasks to help stop the spread of #COVID19 will cause chil… https://t.co/X7GwJaxlbn,1
157,2021-03-23 14:11:32,PCMCamisetas,El Mundo,"Save up to 30% Off everything
#gifts #wallart #apparel #homedecor #office #tech #bags #furniture #tabletop #outdoor… https://t.co/EoBUuYN7X4",3
158,2021-03-19 12:43:37,HurmerintaArt,Finland,"Vintage theme flower design for cards, wall art, notebooks, mugs, bags, pillows, #facemasks and phonecases.

https://t.co/7oXIgni4jk",2
159,2021-03-23 03:19:27,TaraShalton,"New York, USA",Check out this new face mask that I uploaded to https://t.co/UyjjEG7MPX! https://t.co/ZcS2pP2OgI #woman #art #face… https://t.co/ZwplqBTqU6,2
160,2021-03-22 00:05:03,Moomettes,"New England, USA",Tonal Blue Face Mask Ocean Blue and Pink Ombre Splash Batik Cotton Handmade in USA https://t.co/XutcSbYczg… https://t.co/AnKNqxjTuF,4
161,2021-03-17 17:10:01,mmaminka,florida,Just ran into a neighbor in local store. No mask. I ask him where’s it at. He says I’m buying the hype 🙄. Really do… https://t.co/rFXf3ZbZAh,1
162,2021-03-21 18:57:40,deadite101,,"Thanks so much @villainouspropshop's @i_vantas for these beautiful #3DPrinted #FaceMasks!
#MortalKombat #Oni #Art https://t.co/r7wz6PfQsx",2
163,2021-03-23 17:46:30,goMedZone,"Overland Park, KS",If you are wearing a #facemask we have a product to help your skin. Face Balm helps prevent chapped skin and maskne… https://t.co/9m2csh5IIb,0
164,2021-03-20 04:01:39,HWKouture,"Hollyweird, CA",Shop my sale: 40% off. #etsy #shopsmall #etsysale #etsygifts #etsyfinds #handmade #facemask… https://t.co/zrrKIRMvc8,3
165,2021-03-19 01:01:35,urbanpearlgirl,Dallas TX USA,Designer Multi Color Face Mask With Toggle Colorful Aboriginal Art Print Black and White Adjustable Face Covering O… https://t.co/C5XLkkJoBa,2
166,2021-03-17 18:59:13,stankeviciusint,"Dublin, Ireland",Stankevicius International: Selling 3-ply face masks. Inquiries via https://t.co/crXdkaaVGz #3ply #facemask #mask… https://t.co/VtGuZkAGbZ,4
167,2021-03-23 15:10:06,MasksDelivered,"Glasgow, Scotland","With restrictions easing, is your office prepared with Covid-19 safety equipment and  supplies?

Check out the Face… https://t.co/3mnjNAHsLs",1
168,2021-03-19 02:39:39,FlightModeblog,,"The U.S. DOT'S #FAA proposes civil penalties of $20,000 and $12,250 against 2 passengers for allegedly interfering… https://t.co/ihbjZnNmto",0
169,2021-03-20 17:23:25,floraluniverses,,White Flowers Premium Face Mask https://t.co/72P8RGPsjb via @zazzle #facemasks #facecover #facecovering #covid19… https://t.co/KsTrYvv9dU,1
170,2021-03-20 21:11:38,MerchNovelty,International Shipping 🌐,"Face Masks / Face Coverings for Covid-19 or general use 😷

USA - https://t.co/b4QZ9epDFv 

Canada -… https://t.co/99QRElL8RS",1
171,2021-03-24 00:30:02,Moomettes,"New England, USA",#Paisley Face Mask Red Yellow Pink on Brown Adjustable Fitted #Facemask Handmade USA #etsyshop #etsyhandmade… https://t.co/WHPYfoRGQ7,4
172,2021-03-19 00:05:03,Moomettes,"New England, USA",Coral Floral Face Mask Yellow Blue Flowers #Facemask Handmade USA https://t.co/VVrmudoYRc #etsyshop #etsyhandmade… https://t.co/OE1kM2aEf2,4
173,2021-03-24 05:19:26,masque242,Europe,"#Stay 6.ft #Away #face #mask, #fitted #gray #cotton printed face mask, reusable and washable mouth cover, avantgard… https://t.co/q8LE2Vk2fi",4
174,2021-03-19 21:03:08,SpotTheDealUSA,Southern California ,"#Amazon Deals |  #Easter Fun for the #kids #ad 
https://t.co/hut1WJLS84

#facemasks  #COVID19 https://t.co/c574blYNBJ",0
175,2021-03-17 17:53:59,HedgieDesigns,"Oregon, USA",Cute Baby Yeti Premium Face Mask https://t.co/q9fEkX2Ij3 via @zazzle #yeti #facemask,2
176,2021-03-21 22:55:07,MGDezigns,Online,Classy Tennis Balls Pattern Sports Premium Face Mask | https://t.co/gDDpC2LWjN https://t.co/htT6SBMod8 #tennis… https://t.co/FkOcrPUY8B,2
177,2021-03-20 16:29:19,diegokratito,,New post on #Kofi #amor en #tiempos de #barbijos #cuento #tale #write #WritingCommunity  #love in #times of… https://t.co/lJH9p7G2Bk,0
178,2021-03-17 09:49:26,masque242,Europe,"#Mirror #face mask, silver mirror lycra #reflective #facemask, #reusable and #washable mouth #cover, #avantgarde fa… https://t.co/lfrmoL4Mbr",4
179,2021-03-22 07:15:39,olgannabags,"Oldham, England","Face masks with 5 star feedback! 

#earlybiz #facemasks #handmadehour https://t.co/C3ZkNveGCa",0
180,2021-03-17 14:46:30,LloydMungoni,Beitbridge,"Madzive : Beitbridge West 

Humanitarian Work! 17/03/21

Disseminating information to the community on current lock… https://t.co/IB0z7Nkx4u",0
181,2021-03-17 06:00:07,Moomettes,"New England, USA",Pink Brown Face Mask Abstract Reversible Adjustable Fitted #Facemask Handmade USA https://t.co/8lSqGdNcQ3 #etsyshop… https://t.co/5mhUKuPb8g,2
182,2021-03-21 12:35:11,Moomettes,"New England, USA",Paisley Face Mask Pink Rose Adjustable Fitted #Facemask Handmade USA#etsyshop #etsyhandmade #facemasks… https://t.co/dWR0IDttlO,4
183,2021-03-24 15:05:22,ArtDecoFineArt,"Los Angeles, California","An #ArtDeco series saluting the cities of the #UnitedStates and the world. Besides #wallart, they will fit perfectl… https://t.co/NuKnkP7t0k",0
184,2021-03-22 16:03:42,_honestconsumer,"Seattle, WA",LAST day to enter the this #ecofriendly face mask giveaway! Face masks made with @ECONYL and other sustainable mate… https://t.co/ByTWsYeb1A,4
185,2021-03-20 21:22:03,eVisitorGuide,"CHI, MKE, STL & Nashville","Hey...If anyone needs #PPE, our friends at @nolapub have #facemasks for sale. The regular disposable masks are $35… https://t.co/CmWZNOdf9Y",4
186,2021-03-19 16:55:03,Moomettes,"New England, USA",Hibiscus Floral Face Mask Aqua Pink #Facemask Handmade USA https://t.co/fsTjFtlA5Q #etsyshop #etsyhandmade… https://t.co/z19qG7tP98,2
187,2021-03-24 09:42:09,helpourpatients,"Vancouver, British Columbia",Spring 2021 - Pharmacy Fashion Facemasks #pharmacy #fashion #facemasks #vaccination https://t.co/wcJr5FiCq6,1
188,2021-03-22 17:00:59,Prof_TGSchulze,"New York, Catalunya, Franken","#Vaccinate, develop #treatments, enforce #SocialDistancing #FaceMasks but don't sacrifice the livelihoods of millio… https://t.co/1DXJj2BUjw",1
189,2021-03-19 18:25:01,Stick_it_Lists,"Portland, OR","Disposable Facemasks for Adults &amp; Children

CHECK OUT THIS LIMITED TIME OFFER: https://t.co/YxdpXAMYxK

#facemasks… https://t.co/Svb98mDRfC",4
190,2021-03-23 23:33:07,MGDezigns,Online,Chic Leopard Print Zebra Stripes Pink Roses Floral Premium Face Mask https://t.co/ShkxbYtTGj #covid #facemasks… https://t.co/8EoNINFmqc,2
191,2021-03-19 12:29:11,SuenJonathan,"Baltimore, Maryland (USA)","@AcademicChatter Advocate for yourself &amp; what your needs are for connecting with your coworkers —

Some behavior ch… https://t.co/rkd9Tcl28O",0
192,2021-03-22 04:11:49,BuyBulkDisplays,"Mishawaka, Indiana USA","Face Mask Dispensers

SHOP NOW: https://t.co/WA49DzlXw3

Our acrylic face mask dispensers are available in two styl… https://t.co/ENqpi1ADB9",0
193,2021-03-24 14:02:25,urbanpearlgirl,Dallas TX USA,Over The Head Reusable Adjustable Mask With Toggle Black and White Fitted Face Mask Washable Colorful Aboriginal Ar… https://t.co/zfGxF5hMUK,4
194,2021-03-17 17:19:26,masque242,Europe,"Blue #fake #glitter #face #mask, #Blue #mermaid face mask, #neoprene lycra reusable and washable mouth cover,… https://t.co/6A9e5EYi0C",4
195,2021-03-21 15:04:48,Sunleil,,"We're all going to be wearing #Facemasks for a while, which is all the more reason to find one that you like with U… https://t.co/ziNiAoI1zu",2
196,2021-03-23 11:30:11,Moomettes,"New England, USA",Part of the #Spring #Facemask Collection - Check out the pretty designs in the #Etsy Shop Adjustable Cotton Face Ma… https://t.co/2JLImjHMcl,4
197,2021-03-23 08:30:20,HHLGroupLimited,"London, England","Face masks can be worn safely during intense #exercise, and could reduce the risk of #Covid-19 spreading at indoor… https://t.co/NfHmBrKAFT",1
198,2021-03-17 04:04:19,safelyfeuvc,"Karachi, Pakistan","😍 Wipe Storage External Bag Hanging 😍 
 starting at Rs.450.00. 
Show now 👉👉 https://t.co/UahAmToEjs 
#ary #facemask… https://t.co/2Miqb0R2XA",1
199,2021-03-22 14:57:02,ricklondon,Usually in the forest,Quality Adult #Men &amp; Women's Cloth #Facemasks by @LTComicGifts Protect yourself &amp; make someone #laugh and… https://t.co/DLDckl8shr,1
200,2021-03-22 11:00:26,Moomettes,"New England, USA",#Daisies Face Mask Floral White Yellow Flowers on Blue Adjustable Soft Elastic Handmade USA https://t.co/Bw7HJMhfJV… https://t.co/DBbw9ZuEOg,4
201,2021-03-21 01:13:26,flirt1to1,United States,"Ex-Bodyguard Says #MichaelJackson Wore #FaceMasks Because He 'Predicted' #Coronavirus MJ knew! #rip 

https://t.co/kSUl42ghek",1
202,2021-03-22 15:59:32,urbanpearlgirl,Dallas TX USA,Reusable Adjustable Navy Stars Face Mask White Stars and Stripes Batik Cotton Over the Head Fashion Face Covering… https://t.co/1UaiwnwwQG,4
203,2021-03-20 20:01:02,AdamHiteArtist,"Colorado, USA","Here's the Green Dragon Skull, Green Shreds, and the Blue Spikes and Flames Collections on bandanas.… https://t.co/nvdLTzDjvl",0
204,2021-03-19 06:19:32,Xteamwear_AU,peking,"🔵The Warrior - Face Mask😷 
-Full design 【Whatever You Want】

#sportsuniformmanufacturer
#customteamwear… https://t.co/oZuK4MpTJD",2
205,2021-03-17 14:40:04,taicheUK,Turkey and UK,"#FaceMask Roses and Ribbons Decorative Wreath
#wreath #roses #white #pink #pastelcolors #petal #beautiful #bouquet… https://t.co/zzt4L2OncA",2
206,2021-03-21 11:42:26,MURPHYPJ,IRELAND,SHOP #BELFAST ART PRINTS &amp; https://t.co/yp30QQyoDj #wallart #homedecor #phonecases #coffee #mugs #fleeceblankets… https://t.co/1FUAiI9awV,0
207,2021-03-19 16:44:24,masoncarr5,,masoncarr2244 shop. use code RBC-Ambassadors2020-AJPVZ2 for 15% discounts. #redbubble #findyourthing #RBandME… https://t.co/RdUWSJ7eh1,3
208,2021-03-17 01:19:19,SriLankaTweet,Sri Lanka,"So far Police arrested 3360 persons who did NOT wear face masks and did not keep social distance.
Like most things… https://t.co/k2RrIte2vX",1
209,2021-03-18 23:48:53,sofiartmedia,Israel,"Red Hearts Abstract Hand Drawn Boho Style Pattern Adult Cloth Face Mask 
#zazzle #mask #coronavirus #zazzle… https://t.co/ToB0EBu4e8",1
210,2021-03-24 00:47:06,realprestonlad,,#facemasks they don’t stop the virus because they’re not meant to and secondly what virus? https://t.co/JinwslKTlx,1
211,2021-03-22 23:28:07,MGDezigns,Online,Chic Leopard Print Zebra Stripes Pink Roses Floral Premium Face Mask https://t.co/ShkxbYLv4T #covid #facemasks… https://t.co/MP5jwJgPqg,2
212,2021-03-23 04:25:56,armor_eos,,"Florida coronavirus: Cases plateau instead of decline in past seven days

Check this out https://t.co/rQ0Rs2mqES… https://t.co/D4iwCHz0Vu",1
213,2021-03-19 00:01:31,urbanpearlgirl,Dallas TX USA,Navy Stars Face Mask With Toggle Adjustable Face Mask Stars and Stripes Batik Cotton Fitted Over the Head Fashion F… https://t.co/iUOODtDjS5,4
214,2021-03-19 10:01:23,Wearwell_UK_ltd,"Tamworth, England","We have disposable face masks, face shields, gowns and aprons in stock ready for immediate shipping. Place your ord… https://t.co/4KG9MRhJZn",4
215,2021-03-18 01:12:03,Moomettes,"New England, USA",Preppy Face Mask Green Purple Pink Abstract Lilly Style Cotton Washable Double Layer Handmade in USA https://t.co/3PULZM1zEE #facemask,4
216,2021-03-21 02:08:54,SHFan1985,"RadFemVilla,PanConDumbDumbTown","@msediewyatt @ericlinuskaplan @SwipeWright Everyone who is wearing a #FaceMasks, Hazard Suits &amp; Medical Gowns etc d… https://t.co/OFL2fgrnOe",1
217,2021-03-18 21:56:38,Mhari_Oakes,Cheshire,"Feel the power of a #Facemask Choose from cleansing clay, miraculous marine mud, hydration heaven, a calm complexio… https://t.co/l4Nxj4OY0t",1
218,2021-03-23 05:05:07,tamitrailscapes,"Allentown, Pennsylvania",See this Instagram photo by @tami.quigley https://t.co/EKjrsnFo88 The Ford In Winter #WinterWonderland #winter… https://t.co/uaTD6py9Ty,0
219,2021-03-17 18:17:52,FaceArtistic,Worldwide,"1872 Lithograph restored for Saint Patrick's Day. 

https://t.co/15p9c97hC5

#WearAMask #COVID19 #coronavirus #art… https://t.co/gpXYhyINPS",1
220,2021-03-22 18:30:32,Moomettes,"New England, USA",Navy Blue Face Mask Beige Small Print Neutral Adjustable Fitted #Facemask Handmade USA https://t.co/xyRlII9SBo… https://t.co/4agI3xDQa4,2
221,2021-03-20 11:30:02,Moomettes,"New England, USA",Teal Blue Pink Floral Face Mask Adjustable Fitted #Facemask Handmade in USA https://t.co/i7riKXN6DI #etsyshop… https://t.co/MW9sLHyOKA,2
222,2021-03-22 18:12:45,HenningOkholm,Copenhagen,"Fr all people living in #Denmark these cases for #facemasks  are important, as they hold #silverions go visit… https://t.co/PTl0k6y0nC",1
223,2021-03-24 14:00:04,_RichardBrinton,,"A CDC study - 
""Nonpharmaceutical Measures for Pandemic Influenza in Nonhealthcare Settings—Personal Protective and… https://t.co/c0GzD7JS8v",1
224,2021-03-23 12:25:07,Claire_Edberg,"Here, There, Everywhere","Summery, pretty #facemasks #Covid19UK https://t.co/kBIqvrqME8",1
225,2021-03-23 18:02:28,Paulina20P,"Chicago, IL",Finding the perfect face masks that help and benefits for you is important. With the right beauty ingredients and c… https://t.co/BMpcgfErbo,1
226,2021-03-19 14:12:35,Kapimagen,"Garfield, NJ","Home is...face mask.
Where is home? Let me know which state is home for you and I’ll do the rest.
#beautiful… https://t.co/dsiBFqGDji",0
227,2021-03-18 20:13:12,DaphneLewis18,"Colorado Springs, West Virgini",“Harry Potter” Washable Face Mask https://t.co/6Zd5GMhfJo via @Etsy #facemask #harrypotter #shield #protector… https://t.co/mcIYAvcYan,4
228,2021-03-20 04:07:32,the_hindu,"Chennai, India",Union Home Secretary Ajay Kumar Bhalla has asked all States “strictly enforce #COVID19 appropriate behaviour such a… https://t.co/GxmSYm8TAJ,1
229,2021-03-18 21:30:53,CastleCorsetry,"Los Angeles, CA","Anyone considering heading back to the parks when they reopen? 
We've got you covered with our Minnie Bow Mask shou… https://t.co/jj5csaRouy",0
230,2021-03-21 12:08:04,LeeHillerLondon,Arkansas,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing… https://t.co/xW9bAZbRcS",1
231,2021-03-24 17:02:08,SunActive1600,"Los Angeles, CA","Wholesale cotton face covers with 13 colors to chose from!

LINK IN BIO ⤴
Or visit: https://t.co/ED3APsp9p9
-… https://t.co/XkG7gykA5s",4
232,2021-03-17 04:31:01,Moomettes,"New England, USA",#Kids Ladybug Cute Face Mask Double Layer Washable Cotton Masks Pink Red Handmade in USA https://t.co/beY51Ertjy #facemask,4
233,2021-03-17 22:37:26,HWKouture,"Hollyweird, CA","Shop my sale: 40% off. #etsy #shopsmall #handmade #facemask #mascarillas  https://t.co/Li4gXJaEvP
Etsy #flashsale o… https://t.co/Th9IMhegeg",3
234,2021-03-22 16:07:06,BeletteLePink,España,"15%   OFF @redbubble
#spring sale 🌸🌸🌸
 #findyourthing 
🦝🦊🦝
#facemasks #apparel by @BeletteLePink
#wolves #weasels… https://t.co/fpzPkY849G",0
